838,-58.5132,1207.95,-72.4076,28.4515,1193.12,-308.5,25.3793,1202.82,-189.274,21.5167,1211.95,-70.516,180.347,1220.61,-67.56
842,-57.1937,1211.39,-33.3797,28.9094,1196.41,-269.813,26.575,1206.52,-150.687,22.7715,1214.91,-31.833,181.863,1223.07,-29.1349
850,-57.1029,1214.53,45.0192,28.38,1200.46,-191.234,26.1749,1209.65,-72.6303,23.2567,1218.53,46.3985,182.055,1227.07,48.5033
858,-59.3485,1213.59,124.003,25.3903,1200.47,-112.605,23.3621,1209.83,5.44962,20.7671,1218.6,124.735,179.648,1229.02,126.052
862,-60.6912,1212.6,163.372,23.0191,1198.39,-73.726,21.4884,1208.33,45.4307,19.1702,1217.46,164.032,177.906,1228.34,164.726
870,-65.0276,1210.23,244.032,16.5429,1191.98,6.6802,16.0804,1203.46,125.089,14.8415,1214.32,243.383,173.712,1222.63,243.121
874,-67.722,1208.31,284.267,12.8105,1188.33,46.6745,12.9501,1200.36,165.382,12.2027,1211.65,283.68,171.108,1219.49,282.677
882,-73.671,1203.13,366.236,4.16067,1182.19,127.963,5.4493,1195.33,245.942,6.1213,1207.96,364.712,165.191,1218.29,361.391
886,-76.2046,1203.07,406.243,0.0887518,1180.82,167.149,2.08757,1194.45,285.523,3.5374,1207.7,403.981,162.473,1217.31,399.745
893,-80.3586,1205.7,474.347,-5.67342,1182.65,235.109,-2.85388,1195.83,353.664,-0.280664,1208.76,472.13,158.595,1215.29,466.835
901,-82.9867,1210.94,551.854,-11.8936,1188.7,311.375,-7.35697,1201.39,429.539,-3.41858,1213.71,548.558,155.667,1219.34,541.321
905,-84.0913,1215.99,587.955,-13.7308,1192.79,347.573,-8.75338,1205.35,466.08,-4.37934,1217.24,584.804,154.75,1220.14,577.346
909,-85.4737,1219.45,622.994,-15.2302,1196.84,382.219,-10.3664,1208.53,500.516,-5.92266,1219.78,619.002,153.351,1222.21,611.815
917,-89.3076,1223.18,687.077,-17.906,1203.65,446.324,-13.5378,1214.14,565.109,-9.53378,1223.92,683.767,149.603,1226.8,677.07
925,-91.7507,1226.01,744.115,-18.7199,1208.79,504.234,-15.3728,1218.47,622.54,-12.2336,1227.52,741.667,147.21,1231.39,736.003
933,-91.1716,1231.47,795.026,-17.3728,1212.8,555.656,-14.2955,1222.49,673.904,-11.5523,1232.09,793.035,147.689,1234.42,787.751
937,-90.0618,1234.73,818.249,-15.9425,1214.44,578.576,-12.6201,1224.85,697.414,-10.2727,1234.59,816.234,149.065,1234.99,811.481
945,-86.9447,1240.41,860.255,-11.7582,1217.78,620.923,-9.06056,1228.89,739.708,-7.43633,1239.27,858.567,152.277,1238.59,854.633
952,-83.2481,1245.81,891.89,-7.31173,1220.92,653.723,-5.06572,1232.71,772.079,-3.67874,1243.93,890.729,156.121,1241.26,887.401
960,-80.0755,1250.14,920.695,-2.15167,1224.34,683.414,-0.754483,1237.15,801.503,-0.366663,1249.47,920.214,159.331,1249.32,918.211
967,-77.2264,1251.25,942.248,2.01596,1226.45,704.723,2.64388,1239.58,823.16,2.40309,1251.75,941.56,162.265,1254.65,940.156
971,-74.9204,1251.9,952.42,4.49461,1227.09,715.099,4.48089,1239.95,833.168,4.36965,1252.38,951.934,164.494,1254.82,950.616
979,-72.0239,1251.73,968.34,7.26479,1228.06,731.433,8.01812,1240.33,849.761,7.95144,1252.02,967.894,167.89,1254.09,967.159
987,-69.4902,1252.33,979.019,8.93199,1227.78,741.194,10.0571,1240.2,859.505,10.0279,1252.04,978.514,169.723,1253.41,976.963
991,-69.4282,1252.02,982.012,9.60342,1227.51,744.012,10.1789,1239.92,862.614,10.058,1251.55,981.212,169.593,1253.1,980.15
999,-70.455,1249.89,984.389,9.49153,1227.18,747.496,10.1084,1239,865.979,8.9999,1250.08,984.446,169.008,1252.26,983.794
1006,-71.1561,1249.06,983.631,8.86255,1226.65,746.174,9.01056,1237.94,864.496,7.98685,1248.87,983.275,167.889,1250.92,982.887
1010,-72.1586,1248.21,981.109,8.04447,1226.39,743.36,8.06792,1237.69,861.964,7.24532,1248.3,980.872,167.058,1250.7,980.25
1018,-74.8014,1247.51,971.88,5.92712,1226.4,734.397,6.05399,1237.45,853.501,4.69807,1247.63,971.776,164.68,1250.22,971.975
1026,-77.964,1247.74,957.57,3.06014,1226.69,720.698,2.94664,1237.68,839.113,1.65138,1248.04,957.866,161.499,1250.15,957.924
1034,-81.6832,1247.34,938.053,-0.294924,1226.8,701.31,-0.985757,1237.67,819.324,-1.9466,1248,938.294,158.044,1250.61,938.521
1042,-84.9749,1247.3,913.008,-3.8162,1227.12,676.179,-3.78227,1237.98,794.638,-5.25504,1248.12,913.361,154.385,1251.46,913.13
1049,-86.5867,1248.32,885.557,-5.98181,1228.21,648.278,-5.93978,1239.23,766.995,-7.03961,1249.28,885.604,152.68,1252.42,885.352
